category,date,link,summery,title
health,2016-02-05T03:56:51 GMT,https://www.express.pk/story/445331,روزانہ ایک کپ کافی جگر کی سوزش اور متاثر ہونے کے عمل کو روکتی ہے۔ تحقیق,کافی جگر کے پیچیدہ امراض کو روکتی ہے، طبی تحقیق
health,2016-02-04T12:43:38 GMT,https://www.express.pk/story/444670,ملیریا میں عام استعمال ہونے والی بُوٹی سرطان کے خلاف نہایت کم خرچ علاج ثابت ہوسکتی ہے۔ ماہرین,چین کی عام جڑی بوٹی سے بڑی آنت کے کینسر کا علاج ممکن
health,2016-02-04T04:21:55 GMT,https://www.express.pk/story/444602,ناریل کے تیل کو نمک کے ساتھ ملاکر جلد پر لگانے سےجلد کے انفیکشن بھی نجات ممکن ہے، ماہرین صحت,ناریل کے تیل کے حیران کن فوائد
health,2016-02-03T14:37:05 GMT,https://www.express.pk/story/444489,غیر سر گرم ویکسین جانوروں کے کلینکل ٹیسٹ کی اسٹیج پر آگئی ہے اور جلد دستیاب ہوگی، فرم حکام,بھارتی فرم کا زیکا وائرس کی ویکسین تیار کرنے کا دعویٰ
health,2016-02-03T04:35:53 GMT,https://www.express.pk/story/443910,اسٹیم سیل میں موجود ایکسن ٹو جین کے بارے میں انکشاف کیا گیا ہے کہ وہ انسانی سر کے اہم حصوں کو دوبارہ اگا سکتا ہے۔,اسٹیم سیلز کے ذریعے ٹوٹی ہوئی کھوپڑی کی دوبارہ افزائش ممکن ہے، ماہرین
health,2016-01-29T12:48:12 GMT,https://www.express.pk/story/440970,55 سال سے زائد عمر کے افراد ڈرائیونگ ترک کردیں تو مختلف امراض کا شکار ہوسکتے ہیں، تحقیق,ڈرائیونگ ضعیف افراد کو صحت مند اورپھرتیلا رکھنے کا ذریعہ ہوسکتی ہے، تحقیق
health,2016-01-29T06:22:47 GMT,https://www.express.pk/story/441216,زکا وائرس کے باعث صورتحال مزید خراب ہو سکتی ہے، ڈائریکٹر عالمی ادارہ صحت کی ڈاکٹر مارگریٹ چین,زکا وائرس امریکا سے یورپ پہنچ گیا، 40 لاکھ سے زائد افراد کے متاثر ہونے کا خدشہ
health,2016-01-29T04:17:54 GMT,https://www.express.pk/story/440827,ماہرین نے جسم کے اندر ایڈز کے چھپنے کے عمل کا پتا لگایا اور اس کے ذمے دار جین کا انکشاف کیا ہے۔,سائنس دانوں کا ایڈز کے علاج میں 2 اہم پیش رفت سامنے آنے کا دعویٰ
health,2016-01-28T04:34:58 GMT,https://www.express.pk/story/440259,چین میں پھیپھڑوں کا سرطان ان اموات میں سرِ فہرست ہے جس کی بڑی وجہ تمباکو نوشی ہے۔ رپورٹ,چین میں کینسر سے روزانہ 7500 افراد ہلاک ہوتے ہیں، رپورٹ
health,2016-01-28T04:19:52 GMT,https://www.express.pk/story/440364,جسم کے مدافعتی نظام کا دشمن,سوائن فلو
health,2016-01-27T13:14:47 GMT,https://www.express.pk/story/440180,اس کا پلاسٹر مردہ بافتوں (ٹشوز)، گرد اور جراثیم کو چوس کرکے انفیکشن کو ختم کردے گا، ماہرین,کیکڑے کے خول سے بنی پٹیاں زخم کو تیزی سے بھرسکتی ہیں، ماہرین
health,2016-01-27T04:18:45 GMT,https://www.express.pk/story/439741,ڈیپ فرائی کے دوران سبزیاں جس تیل میں پکائی جاتی ہیں اس میں اینٹی آکسیڈینٹ عنصر موجود ہوتے ہیں۔,ڈیپ فرائی سبزیاں پکی ہوئی سبزیوں سے زیادہ صحت مند ہوتی ہیں، تحقیق
health,2016-01-26T04:40:55 GMT,https://www.express.pk/story/439270,کینو کا استعمال سرطان، گردوں اور دل کی بیماریوں سے محفوظ رکھنے میں انتہائی کارآمد ثابت ہوتا ہے ، طبی ماہرین ,کینو انسان کو مہلک بیماریوں سے محفوظ رکھتا ہے، طبی ماہرین
health,2016-01-26T04:17:57 GMT,https://www.express.pk/story/439371,وائرلیس راؤٹرز سے نکلنے والی برقی مقناطیسی لہریں چھوٹے بچوں میں خلیوں کی نشوونما پر اثراندازہوسکتی ہیں، نئی تحقیق,وائی فائی رائوٹرز بچوں کے لیے مضرصحت۔۔۔۔؟
health,2016-01-25T09:31:46 GMT,https://www.express.pk/story/438891,اگر خون جم جانے کی بیماری کا علاج نہ کرایا جائے تو یہ دل کی بیماریوں کا باعث بھی بن سکتا ہے۔,موٹاپا بچوں میں دل کے امراض کا خدشہ بڑھا دیتا ہے، تحقیق
health,2016-01-25T05:00:07 GMT,https://www.express.pk/story/438656,گھنگریالے بالوں کی صحت اور حسن کے لیے مفید ٹوٹکے,بل کھاتی زلفیں
health,2016-01-24T04:48:06 GMT,https://www.express.pk/story/437902,دن میں خواب دیکھنے والے افراد کے دماغ کی وائرنگ انہیں ذیادہ کھانے پر مجبور کرتی ہے، ماہرین,خیالی پلاؤ بنانے والے افراد موٹاپے کے شکار ہوسکتے ہیں
health,2016-01-23T13:36:19 GMT,https://www.express.pk/story/437640,اینٹی بایوٹکس کا زیادہ استعمال دواؤں کو بے اثر بنارہے ہیں۔,ماں کے دودھ میں طاقتورترین اینٹی بایوٹک جز کا انکشاف
health,2016-01-23T04:58:17 GMT,https://www.express.pk/story/437128,انسانی دماغ 13 سال کی ایچ ڈی ویڈیو کے برابر معلومات محفوظ رکھنے کا اہل ہے جو ایک پیٹابائٹ کے برابر ہے۔ ماہرین,انسانی دماغ 10 گنا زائد معلومات محفوظ رکھ سکتا ہے، تحقیق
health,2016-01-22T04:18:52 GMT,https://www.express.pk/story/436604,شیو کرنے سے جلد پر خراشیں لگتی رہتی ہیں جس سے بیکٹریا کی نشوونما میں مدد ملتی ہے، محققین,داڑھی میں موجود بیکٹیریا چہرے کی جلد کو بیماریوں سے محفوظ رکھتے ہیں، تحقیق
health,2016-01-21T12:35:57 GMT,https://www.express.pk/story/435979,شوگر کے مرض کا شکار ہونے والے انسان کے قریب سے سڑے ہوئے سیب جیسی بو آتی ہے، ماہرین طب,مریض کے جسم سے آنے والی بو سے اس کی بیماری کا پتا چلانا ممکن ہے، ماہرین
health,2016-01-21T10:49:00 GMT,https://www.express.pk/story/436457,رواں ماہ تھر میں جاں بحق ہونے والے بچوں کی تعداد 78 ہو چکی ہے۔,تھر میں غذائی قلت اور بیماریوں کے باعث مزید 9 بچے دم توڑ گئے
health,2016-01-21T04:40:33 GMT,https://www.express.pk/story/435946,دل کی دھڑکن بے ترتیب ہو تو خواتین کو دل کی مہلک بیماری یا دل کا دورہ پڑنے کا خطرہ دگنا ہوتا ہے، ماہرین,خواتین میں دل کی بے ترتیب دھڑکن دورہ پڑھنے کا سبب بن سکتی ہے، تحقیق
health,2016-01-20T16:28:10 GMT,https://www.express.pk/story/435988,بچہ اگر بے ہوش ہوجائے تو5 مرتبہ منہ کے ذریعے سانس داخل کیجئے اور سینے کو دو انگلیوں سے 30 مرتبہ دبائیے۔,بچے کی سانس رُکنے کی صورت میں اس کی جان بچانے کیلیے رہنمائی ویڈیو جاری
health,2016-01-20T04:17:33 GMT,https://www.express.pk/story/435359,نیورو فیڈ بیک میں انسانی جذبات کا استعمال کرتے ہوئے نفسیاتی بے ربطگی کو دور کر لیا جاتا ہے، ماہرین نفسیات,ڈپریشن جیسی ذہنی بیماریوں کا دوا کے بغیرطریقہ علاج دریافت
health,2016-01-19T13:16:32 GMT,https://www.express.pk/story/435274,سال 2015 میں پاکستان میں 2 لاکھ 33 ہزار بچے مردہ پیدا ہوئے، رپورٹ,دنیا بھر میں مردہ بچوں کی پیدائش میں پاکستان سرفہرست
health,2016-01-19T07:32:16 GMT,https://www.express.pk/story/435113,ماہرین کے مطابق مچھلی میں دماغی نشوونما بہتر بنانے والے تمام ضروری اجزا موجود ہوتے ہیں۔,حاملہ خواتین مچھلی کھائیں اور اپنے بچوں کو ذہین بنائیں
health,2016-01-18T13:36:53 GMT,https://www.express.pk/story/434637,وٹامن ڈی مشروم، انڈوں اور مچھلیوں میں وافر مقدار میں موجود ہوتا ہے، ماہرین,وٹامن ڈی کی کمی ذیابیطس سمیت کئی اقسام کے کینسر کی وجہ بن سکتی ہے، ماہرین صحت
health,2016-01-18T10:02:54 GMT,https://www.express.pk/story/434563,تھر میں غذائی قلت کے باعث رواں ماہ جاں بحق ہونے والے بچوں کی تعداد 58 ہو گئی۔,تھر میں غذائی قلت کے باعث مزید 8 بچے دم توڑ گئے
health,2016-01-11T10:26:04 GMT,https://www.express.pk/story/429760,ایک لاکھ سے زائد افراد کے سروے کے بعد معلوم ہوا کہ ناشتہ چھوڑنے والے افراد امراضِ قلب کے شکار بھی ہوسکتے ہیں۔ ,صبح کا ناشتہ ترک کرنے سے فالج اور امراضِ قلب لاحق ہوسکتے ہیں
health,2016-01-11T05:51:08 GMT,https://www.express.pk/story/429987,مُٹاپے اور اسٹریس پر قابو پاکر خطرات کو کم کیا جاسکتا ہے,خواتین، ذیابیطس کا آسان ہدف!
health,2016-01-10T04:49:25 GMT,https://www.express.pk/story/428723,اہداف کی منصوبہ بندی میں معمولی چیزوں کو نظرانداز کر دیا جاتا ہے,اِس برس زندگی میں مثبت تبدیلی لائیں
health,2016-01-10T04:42:53 GMT,https://www.express.pk/story/429272,کچھ لوگوں کا وزن تیزی سےکم ہونا شروع ہوجاتا ہے جو خطرے کی علامت ہے۔,چند ایسی عام بیماریاں جنہیں نظرانداز کرنے سے زندگی بھی خطرے میں پڑسکتی ہے
health,2016-01-08T04:12:16 GMT,https://www.express.pk/story/428092,کھانسی کی نئی ادویات میں چاکلیٹ کی بڑی مقدار موجود ہے جو صرف 2 دن میں کھانسی سے نجات مل جاتی ہے، تحقیق,ماہرین صحت نے چاکلیٹ کوکھانسی میں مؤثر ترین دوا قرار دے دیا
health,2016-01-08T03:56:26 GMT,https://www.express.pk/story/428274,شادی سے پہلے لڑکے کا تھیلیسیمیا ٹیسٹ لازمی ہونا چاہیے، ڈاکٹر ثاقب انصاری,پاکستان میں 80 لاکھ بچے تھیلیسیمیا کا شکار ہیں، ماہرین طب
health,2016-01-07T04:25:38 GMT,https://www.express.pk/story/427218,وزن میں کمی، بھوک کی زیادتی، بار بار پیاس اور نظر کی دھندلاہٹ بھی ذیابیطس کی علامات ہوسکتی ہیں۔,ذیابیطس کی چند اہم اورخاموش علامات
health,2016-01-06T04:28:23 GMT,https://www.express.pk/story/426403,بوڑھے افراد اگر بہت سے لوگوں کے رابطے میں ہوں اور ان سے گفتگو کریں تو اس طرح وہ بیماریوں سے محفوظ رہتے ہیں، ماہرین,تنہائی میں رہنے والے افراد فالج اورکینسرجیسے امراض کا شکارہوسکتے ہیں، تحقیق
health,2016-01-05T13:43:04 GMT,https://www.express.pk/story/425856,انگلینڈ پبلک ہیلتھ کی جانب سے متعارف کروائی گئی اس ایپ کو ’’شوگر اسمارٹ ایپ‘‘ کا نام دیا گیا ہے۔,کھانے پینے کی اشیا میں چینی کی مقدارمعلوم کرنے کی ایپ تیار
health,2016-01-05T04:11:21 GMT,https://www.express.pk/story/425846,کھانے کے لیے کانٹے یا کاغذ کی پلیٹوں کا استعمال زیادہ کھانا کھانے سے نہ صرف روکتا ہے بلکہ موٹاپے سے بھی بچاتا ہے۔,کھانے کے دوران چمچ کی جگہ کانٹے کا استعمال وزن کم کرنے میں مددگارہوتا ہے، تحقیق
health,2016-01-04T10:20:11 GMT,https://www.express.pk/story/425661,ماہرین نے تحقیق کرکے ای میل کو ایک دو دھاری تلوار قرار دیا ہے۔,ای میل کے ذریعے رابطے رکھنے والے ملازمین دباؤ کا شکار رہتے ہیں، سروے
health,2016-01-04T05:37:58 GMT,https://www.express.pk/story/425162,بچوں کے سامنے منفی رویہ، خراب موڈ، غربت اور گھریلو لڑائی جھگڑا بھی بہت منفی اثرات مرتب کرتا ہے,ذہنی دباؤ چھوٹے بچوں کی دماغی نشوونما کو متاثر کرتا ہے
health,2016-01-18T05:43:25 GMT,https://www.express.pk/story/434192, ہری سبزیوں میں نائٹریٹ کی بڑی مقدار موجود ہوتی ہے جو بینائی چھیننے والے مرض گلوکوما کو 30 فیصد تک کرسکتی ہیں,بڑھاپے میں بینائی سلامت رکھنی ہے تو ہری سبزیاں کھائیں، تحقیق
health,2016-01-18T04:41:57 GMT,https://www.express.pk/story/434355,بچہ کا ماحول اس کی ذہانت اور قابلیت کو بھی پروان چڑھاتا ہے۔,پرورش بچوں کی۔۔۔
health,2016-01-18T04:38:16 GMT,https://www.express.pk/story/434356,موسمی تغیرات سے ہم آہنگ ہونا ضروری ہے,مردہ جلد کو دیں نئی جان
health,2016-01-17T04:36:58 GMT,https://www.express.pk/story/433395,جن لوگوں کے دماغ زیادہ متحرک ہوتے ہیں انہیں بوش کرنے کیلیے دوا کی زیادہ مقدار دینا پڑتی ہے، ماہرین,زیادہ باتونی لوگوں کا دماغ دیر سے مردہ ہوتا ہے، تحقیق
health,2016-01-16T04:26:04 GMT,https://www.express.pk/story/433018,فرانسیسی لیبارٹری میں مریضوں پر ٹیسٹ کی گئی اس دوا سے ایک مریض کا دماغ شدید متاثر ہوگیا,فرانس میں دوا کے ابتدائی ٹیسٹ نے مریضوں کی زندگی خطرے میں ڈال دی
health,2016-01-15T04:11:49 GMT,https://www.express.pk/story/432303,انسانی چکنے خلیے بھی پروٹین خارج کرتے ہیں جو مردوں میں پروسٹیٹ کینسر کی وجہ بنتا ہے، تحقیق,سائنس دانوں نے موٹاپے کو پروسٹیٹ کینسر کی بڑی وجہ قرار دے دیا
health,2016-01-14T04:11:23 GMT,https://www.express.pk/story/431668,جن خواتین نے ایک ہفتے کے دوران پانچ سے زائد بار آلو یا چپس کھائیں ان میں یہ خطرہ 50 فیصد تک بڑھا، تحقیق,حمل کے دوران ہفتے میں ایک بار آلو کھانے سے شوگر کا خطرہ 5 گنا بڑھ جاتا ہے، تحقیق
health,2016-01-13T13:51:26 GMT,https://www.express.pk/story/431156,مچھروں سے پھیلنے والا وائرس ’’زیکا‘‘ اور بیکٹیریا سے ہونے والا ایک انفیکشن ’’میلیوڈوسس‘‘ ایک نیا چیلنج ہے، ماہرین,ماہرین صحت نے ’’ایبولا وائرس‘‘ کے بعد مزید 2 مہلک امراض پھیلنے کا خدشہ ظاہر کردیا
health,2016-01-13T04:26:44 GMT,https://www.express.pk/story/430600,ڈیمنشیا خون کی فراہمی رکنے، فالج اور خون کی رگیں سکڑنے سے واقع ہوتا ہے۔,ذیابیطس سے یادداشت متاثر ہونے کا خدشہ 60 فیصد تک بڑھ جاتا ہے، ماہرین صحت
health,2016-01-12T14:21:19 GMT,https://www.express.pk/story/430956,کثرتِ اولاد والی خواتین کے جسم میں ٹیلومرزقدرے لمبے ہوجاتے ہیں جو طویل زندگی کی ایک علامت ہے، ماہرین,زیادہ بچوں والی خواتین طویل عمر پاتی ہیں، تحقیق میں انکشاف
health,2016-01-12T04:37:40 GMT,https://www.express.pk/story/430512,انسان کا اپنے بارے میں چند منٹ تک اچھا سوچنا اسے زیادہ بہتر کام کرنے کی لالچ پیدا کرتا ہے، ماہرین نفسیات,ہفتے کے ہردن کرنے کے وہ کام جو آپ کو لمبے عرصے تک خوش رکھیں گے
health,2016-01-11T15:35:33 GMT,https://www.express.pk/story/430248,ڈاکٹروں کے مطابق ’’سی وی ایس‘‘ کا مرض جذباتی تناؤ، فلو، سائی نس انفیکشن، چاکلیٹ اور پنیر کی الرجی سے ہوسکتا ہے۔,برطانوی خاتون ایک گھنٹے میں 15 الٹیاں آنے والے عجیب مرض کا شکار
health,2015-12-22T04:45:15 GMT,https://www.express.pk/story/417673, رات کے وقت دوہا گیا دودھ دماغ پر خواب آور دوا جیسے اثرات مرتب کرتا ہے،تحقیق,رات کے وقت دوہا گیا دودھ زیادہ خواب آورہوتا ہے
health,2015-12-22T04:28:54 GMT,https://www.express.pk/story/417118,بھول جانے کی عادت آج کی تیزرفتار دنیا میں نئے مہارت اور علم سیکھنے میں بہت مددگارثابت ہوسکتی ہے، ماہرین,بھولنے کی عادت فائدہ مند بھی ہوتی ہے، طبی ماہرین
health,2015-12-21T05:10:28 GMT,https://www.express.pk/story/417149,خوف کی صورت میں انسانی جسم میں خون میں فیکٹر 8 پروٹین کی مقدار بڑھ جاتی ہے جس سے خون گاڑھا ہونے لگتا ہے،ماہرین,ڈراؤنی فلمیں دیکھنے سے خون گاڑھا ہوکر کئی مسائل پیدا کرسکتا ہے، ماہرین
health,2015-12-21T03:55:12 GMT,https://www.express.pk/story/417300,گاجر، چقندر، مٹر، گوبھی، پالک اور میتھی کا استعمال ذائقے کے ساتھ غذائیت بھی بخشتا ہے,موسم سرما کی سبزیاں۔۔۔ ذائقے دار اور قدرتی اجزا سے بھرپور
health,2015-12-20T04:52:50 GMT,https://www.express.pk/story/416915,جو خواتین 30 سے 39 سال کے درمیان پہلی بار ماں بنتی ہیں ان کے بچے زیادہ ذہین اور اسمارٹ ہوتے ہیں، تحقیق,40 سال سے زائد عمر میں پہلی بارماں بننے والی خواتین کے بچے موٹاپے کا شکار ہوتے ہیں، تحقیق
health,2015-12-19T04:36:14 GMT,https://www.express.pk/story/416606,64 ملی میٹر موٹا پیراشوٹ ہارٹ فیل سے اس وقت بچاتا ہے جب دل کو بحال کرنے کے سارے طریقے ناکام ہوجائیں، ماہرین,دل کے مریضوں کو ہارٹ فیل سے بچانے والا ننھا پیراشوٹ تیار
health,2015-12-18T04:10:17 GMT,https://www.express.pk/story/416447,پینٹاویلینٹ ویکسین ہیپاٹائٹس بی، انفلوئنزا، تشنج،خناق اورکالی کھانسی سے بچاؤ کے لیے لگائی جاتی ہے,ای پی آئی پروگرام ؛ بچوں کو5 بیماریوں سے بچانے والی ویکسین کا اسٹاک ختم ہوگیا
health,2015-12-18T04:07:23 GMT,https://www.express.pk/story/416339, کینسر کا مرض لاحق ہونے کے پیچھے 70 سے 90 فیصد بیرونی عوامل پائے گئے ہیں، ماہرین,کینسر کے مرض کی بڑی وجہ ماحولیاتی عوامل اور طرز زندگی بھی ہے، تحقیق
health,2015-12-17T13:07:07 GMT,https://www.express.pk/story/416048,گرم پانی سے زیادہ دیگر تک نہانے سے گرماہٹ کے باعث چہرے کے جلد کی کیپلریز کمزور پڑ جاتی ہیں,7 ایسی عادتیں جو آپ کی جلد کو متاثر کرتی ہیں
health,2015-12-17T07:12:38 GMT,https://www.express.pk/story/416284,خیبر پختونخوا اور فاٹا میں 54 لاکھ بچوں کو پولیو سے بچاؤ کے قطرے پلانے کا ہدف مقرر کیا گیا ہے۔,خیبر پختونخوا اور فاٹا میں 3 روزہ انسداد پولیو مہم کا آغاز
health,2015-12-17T04:03:18 GMT,https://www.express.pk/story/416011,دل کی دھڑکن کو درست رکھنے والا یہ پیس میکر ایک بیٹری سے 10 سال تک کام کرتا رہتا ہے۔,دل کے مریضوں کے لیے دنیا کا سب سے چھوٹا ’’پیس میکر‘‘ ایجاد
health,2015-12-16T04:07:41 GMT,https://www.express.pk/story/414701,ناشپاتی میں کیلوریز بہت کم اور فائبر کی مقدار 24 فیصد کے برابر ہوتی ہے جو کئی امراض سے محفوظ رکھتی ہے۔,وزن کم کرنے کے خواہش مند افراد ناشپاتی کو خوراک میں شامل کریں، ماہرین
health,2016-01-04T03:22:18 GMT,https://www.express.pk/story/425464,مینی کیور سے بھی بات نہ بنے تو کیا کریں؟,جو کھو جائے ناخنوں کا روپ
health,2016-01-03T06:27:58 GMT,https://www.express.pk/story/424677,ایسے افراد کے رشتے داروں اور دوستوں کے ان سے ملنے سے ان میں خوشی، سکون اور تحفظ کا احساس پیدا ہوتا ہے، تحقیق ,یادداشت کھودینے والے افراد کے ساتھ گھلنے ملنے سے ان کی بیماری کم کی جاسکتی ہے، تحقیق
health,2016-01-02T06:35:18 GMT,https://www.express.pk/story/424186,وقت کے جن پر قابو پا لینے والے سہل طریقوں کا سبق آموز بیان ,دن کو 25 گھنٹے کا بنا لیجیے
health,2016-01-02T04:10:57 GMT,https://www.express.pk/story/424079,والدین سے ملنے والے جین ہمیں پھیھڑے ، سر، چھاتی اور پروسٹیٹ کینسرمیں مبتلا کرسکتےہیں۔ ,گردے اور پیٹ کے سرطان سمیت 12 کینسر موروثی ہو سکتے ہیں
health,2016-01-02T03:54:16 GMT,https://www.express.pk/story/424215,صحیح وقت پر ضرورت کے مطابق یہ ہمارے جسم کا درجۂ حرارت کم یا زیادہ کرتی ہے,دماغ میں ہر وقت ایک گھڑی ٹک ٹک کرتی رہتی ہے
health,2016-01-01T14:04:42 GMT,https://www.express.pk/story/423889,عوامی خدمت کیلئے وقت نکالنے والےافرادکم ذہنی دباؤ کے شکارہوتے ہیں اوران کی جسمانی قوت بھی برقراررہتی ہے۔,خیرات کرنے یا عزیزوں کو تحفے دینے سے بلڈ پریشرسمیت کئی امراض سے بچا جاسکتا ہے
health,2016-01-01T04:12:20 GMT,https://www.express.pk/story/423095,گرم پانی میں بھیگے ہوئے تولیے سے متاثرہ جگہ کا مساج کرنا بھی تکلیف سے نجات دلا سکتا ہے۔,پنڈلی میں کھنچاؤ کی علامات اور اس سے نجات کے طریقے
health,2016-01-01T04:08:01 GMT,https://www.express.pk/story/423704,50 فیصد بچے غذائیت کی کمی کا شکار ہو کر موت کے منہ میں چلے جاتے ہیں,ملک میں ہر سال نمونیا سے 80 ہزاربچے ہلاک ہو جاتے ہیں
health,2015-12-31T04:31:26 GMT,https://www.express.pk/story/423096, طبی ماہرین پستے کو دل کی دھڑکن کو کنٹرول کرنے اور معدے کو تقویت پہنچانے والا میوہ مانتے ہیں۔,خشک میوے، جسم کو توانائی فراہم کرنے کے ساتھ تازہ خون بنانے میں مدد دیتے ہیں
health,2015-12-31T04:21:10 GMT,https://www.express.pk/story/422848,ڈاکٹروں کے مطابق ذیابیطس کی حد پر پہنچنے والے افراد گردوں کے دو امراض کا شکار ہوسکتے ہیں۔,خون میں شکر کا معمولی اضافہ بھی گردوں کے لیے خطرناک ثابت ہوسکتا ہے، ماہرین
health,2015-12-30T13:02:01 GMT,https://www.express.pk/story/422363,ورزش سے قبل لیمو پانی کا استعمال چرپی کو جلانے میں مددگار ثابت ہوتا ہے، ماہرین صحت,وہ 5 مشروبات جو وزن کم کرنے میں مددگار ثابت ہوتے ہیں
health,2015-12-30T04:25:38 GMT,https://www.express.pk/story/421603,جیسے ہی زیادہ میٹھی اشیا کھائی جاتی ہے تو یہ ہارمون دماغ کو کم میٹھا کھانے کا سگنل بھیجتا ہے، ماہرین,سائنس دانوں نے زیادہ میٹھا کھانے سے روکنے والا ہارمون تیارکرلیا
health,2015-12-29T08:26:28 GMT,https://www.express.pk/story/421805, دوران تحقیق طلبا نے فلمیں پرسکون ماحول میں ایک ہفتے تک دیکھی تھیں,خوف کے عالم میں خون محاورتاً نہیں حقیقتاً خشک ہوجاتا ہے،دلچسپ تحقیق
health,2015-12-29T04:39:54 GMT,https://www.express.pk/story/421371,اینٹی باڈیزکو تھوک میں باآسانی شناخت کرکے اسے موت کی نشانی کے طور پراستعمال کیا جاسکتا ہے۔,تھوک کے ٹیسٹ سے پتا لگایا جاسکتا ہےکہ انسان موت کے کتنے قریب ہے، ماہرین
health,2015-12-28T05:58:52 GMT,https://www.express.pk/story/420936,موسیقی اور شور والے برقی کھلونے بچے کو متوجہ تو کرتے ہیں لیکن وہ ان کی لسانی صلاحیت کو بھی متاثر کرتے ہیں۔ ,شورمچانے اوربولنے والے کھلونے بچوں کی زبان سیکھنے پراثراندازہوتے ہیں
health,2015-12-28T03:31:02 GMT,https://www.express.pk/story/421070,معمولی سی کوشش سے اپنی جلد کو صحت مند اور چمک دار بنا سکتی ہیں,مالش، سرد رُتوں میں جلد کی محافظ
health,2015-12-26T04:17:58 GMT,https://www.express.pk/story/420030,کمرے کو ٹھنڈا رکھنے سے سونے کے دوران چربی زیادہ تیزی سے پھگلے گی اور وزن کم ہوگا، ماہرین,نیند کے ذریعے وزن کم کرنے کے طریقے
health,2015-12-25T04:03:46 GMT,https://www.express.pk/story/419410,مسلسل کام کرنے سے سر میں درد ہونے لگے توہر20 منٹ بعد 20 فٹ دور کسی جگہ پر خود کو فوکس کریں۔,چند ایسے طریقے جن سے آپ سرکے درد سے چھٹکارا پا سکتے ہیں
health,2015-12-24T13:16:28 GMT,https://www.express.pk/story/418759,انسان ایک سال کے اندر ناراضی کا 260 بار،غصے یا نفرت کا 157 بار جب کہ خوف کے جذبے کا اظہار 156 بارکرتا ہے، تحقیق,انسان اپنی زندگی میں سب سے زیادہ خوشی کا اظہار کرتا ہے، تحقیق
health,2015-12-24T07:12:15 GMT,https://www.express.pk/story/418630,ان غذاؤں میں پھل اور سبزیاں شامل ہیں جو درجنوں امراض کو دور رکھ کر ہمیں صحت مند رکھتی ہیں۔,10 سستی اور صحت مند ترین غذائیں جو کئی بیماریوں سے بچاتی ہیں
health,2015-12-24T03:57:49 GMT,https://www.express.pk/story/419017,تحقیق کے دوران کچھ چوہوں کو پانی میں ڈال کر ان سے زبردستی تیراکی کرائی گئی اور کچھ کو خشکی میں رکھا گیا۔,ورزش سردی اور انفیکشن کے اثرات کم کردیتی ہے
health,2015-12-23T12:40:10 GMT,https://www.express.pk/story/417618,جسم میں کیلشیم کی مناسب مقدار سے ہماری ہڈیاں ان کے جوڑ اور پٹھے اپنے افعال کئی گنا بہتر طریقے سے انجام دے سکتے ہیں۔,کیلیشم سے بھرپور ایسی 4 غذائیں جن کا استعمال صحت کیلیے انتہائی مفید ہے
health,2015-12-23T05:03:46 GMT,https://www.express.pk/story/417988,عام طور پر اپینڈکس کے درد اٹھتے ہی اسے فوری طور پر آپریشن کے ذریعے کاٹ کر نکال لیا جاتا ہے,طبی ماہرین نے اپینڈکس کا علاج آپریشن کی بجائے اینٹی بائیوٹکس سے ممکن بنادیا
health,2015-12-22T12:55:38 GMT,https://www.express.pk/story/417407,بچے سے غلطی ہونے دیں اور اس سے اسے سیکھنے کا موقع بھی دیں بلکہ اپنی غلطیوں کو بچوں کے ساتھ شیئر کریں، ماہرین,بچوں میں خود اعتمادی پیدا کرنے کے چند طریقے
health,2015-12-15T13:54:11 GMT,https://www.express.pk/story/415486,ترقی پذیر ممالک میں ہلاکتوں کی بڑی وجہ ڈینگی بخار ہے اور ویکسین اسے روکنے میں 60 فیصد مؤثر ثابت ہوئی ہے، ماہرین,میکسیکو میں دنیا کی پہلی ڈینگی ویکسین تیار کرلی گئی
health,2015-12-15T04:22:33 GMT,https://www.express.pk/story/415478,عرق گلاب اپنی محسور کن خوشبو کے باعث انسانی موڈ کو خوشگوار بنادیتا ہے۔,عرق گلاب سے حسن کے نکھاراورجلد کے علاج کے چند نسخے
health,2015-12-14T08:42:29 GMT,https://www.express.pk/story/415191,عام حالات میں 9 گھنٹے سے زیادہ کی نیند سے قبل ازوقت موت کا خطرہ چار گنا تک بڑھ جاتاہے، ماہرین,خبردار! ضرورت سے زیادہ نیند موت کی وجہ بھی بن سکتی ہے
health,2015-12-14T04:24:06 GMT,https://www.express.pk/story/415327,بلیک ہیڈز ناک اور گال پہ نکلنے والے وہ کالے نشان ہوتے ہیں جو مہنگی کریموں سے بھی ختم نہیں ہوتے,مسئلہ بلیک ہیڈز کا۔۔۔
health,2015-12-13T14:46:40 GMT,https://www.express.pk/story/414963,مرض کی وجہ لبلبےمیں چربی جمع ہونا ہےاوراگرایک گرام چربی کوبھی کم کرلیا جائے تو انسولین کی سطح کو برقراررکھاجاسکتا ہے۔,ذیابیطس کا علاج وزن کی کمی سے ممکن ہے، ماہرین صحت
health,2015-12-13T04:26:42 GMT,https://www.express.pk/story/414945,تیکنیک کی بدولت کینسرکے مریض کے بچنے کے امکانات 20 فیصد تک بڑھ جاتے ہیں، ماہرین,کینسرکے علاج کے لیے خود کش جینز تھراپی تیکنیک متعارف
